locus,start,end
PA2290,2518696,2521104
PA2291,2521261,2522616
PA2292,2522961,2523239
PA2293,2523239,2524201
PA2294,2524201,2525052
PA2295,2525052,2525846
PA2296,2525874,2527277
PA2297,2527415,2527657
PA2298,2527746,2529467
PA2299,2529467,2530213
PA2300,2530392,2531840
PA2301,2532062,2532601
PA2302,2532672,2539043
PA2303,2539066,2540082
PA2304,2540082,2541167
PA2305,2541200,2544946
PA2306,2545045,2545659
PA2307,2545772,2546635
PA2308,2546655,2547500
PA2309,2547511,2548530
PA2310,2548574,2549458
PA2311,2549748,2549903
PA2312,2549961,2550539
PA2313,2550626,2551237
PA2314,2551425,2552675
PA2315,2552678,2553850
PA2316,2553965,2554855
PA2317,2554962,2556257
PA2318,2556293,2556655
PA2319,2556948,2557961
PA2320,2558921,2559949
PA2321,2560144,2560662
PA2322,2560762,2562111
PA2323,2562447,2564069
PA2324,2564290,2565546
PA2325,2565580,2566812
PA2326,2566878,2568284
PA2327,2568932,2569693
PA2328,2569693,2570889
PA2329,2570858,2571691
PA2330,2571691,2572755
PA2331,2572808,2573365
PA2332,2573470,2574372
PA2333,2574379,2575992
PA2334,2576092,2577000
PA2335,2577150,2579516
PA2336,2579542,2580879
PA2337,2581034,2581936
PA2338,2582097,2583404
PA2339,2583483,2584412
PA2340,2584426,2585256
PA2341,2585299,2586408
PA2342,2586434,2587906
PA2343,2587906,2589411
PA2344,2589455,2590384
PA2345,2590433,2591665
PA2346,2592084,2593316
PA2347,2593330,2594544
PA2348,2594565,2595950
PA2349,2595985,2596776
PA2350,2596776,2597882
PA2351,2597869,2598519
PA2352,2598700,2599824
PA2353,2599896,2601047
PA2354,2601222,2602349
PA2355,2602349,2603530
PA2356,2603563,2604705
PA2357,2604718,2605275
PA2358,2605438,2605824
PA2359,2605940,2607022
PA2360,2607135,2608232
PA2361,2608232,2612044
PA2362,2612044,2612799
PA2363,2612820,2614148
PA2364,2614211,2614684
PA2365,2614893,2615435
PA2366,2615461,2616942
PA2367,2617019,2617513
PA2368,2617529,2617951
PA2369,2617938,2619728
PA2370,2619695,2620708
PA2371,2620713,2623259
PA2372,2623284,2623853
PA2373,2624204,2626207
PA2374,2626221,2626754
PA2375,2626783,2627175
PA2376,2627452,2628090
PA2377,2628225,2629496
PA2378,2629919,2632231
PA2379,2632231,2632698
PA2380,2632966,2633199
PA2381,2633494,2633733
PA2382,2633806,2634954
PA2383,2635054,2635971
PA2384,2636016,2636336
PA2385,2636520,2638805
PA2386,2638931,2640259
PA2387,2640395,2640871
PA2388,2641035,2642027
PA2389,2642131,2643303
PA2390,2643306,2645294
PA2391,2645303,2646724
PA2392,2646779,2648410
PA2393,2648626,2649969
PA2394,2649995,2651275
PA2395,2651307,2652158
PA2396,2652233,2653057
PA2397,2653435,2655081
PA2398,2655187,2657631
PA2399,2657801,2665144
PA2400,2665159,2671629
PA2402,2671732,2687178
PA2403,2687497,2688705
PA2404,2688705,2689241
PA2405,2689241,2689567
PA2406,2689567,2690124
PA2407,2690160,2691110
PA2408,2691110,2691862
PA2409,2691862,2692764
PA2410,2692764,2693678
PA2411,2693784,2694545
PA2412,2694549,2694764
PA2413,2694845,2696251
PA2414,2696433,2697749
PA2415,2697745,2698167
PA2416,2698526,2700160
PA2417,2700170,2701105
PA2418,2701206,2702063
PA2419,2702164,2702841
PA2420,2702926,2704341
PA2421,2704377,2705294
PA2422,2705773,2706084
PA2423,2706387,2707178
PA2424,2707669,2720694
PA2425,2720770,2721531
PA2426,2722175,2722735
PA2427,2722758,2723222
PA2428,2723312,2724223
PA2429,2724485,2724727
PA2430,2724770,2725771
PA2431,2725970,2728141
PA2432,2728542,2729453
PA2433,2729571,2729837
PA2434,2729979,2730521
PA2435,2730521,2732503
PA2436,2732535,2732966
PA2437,2733123,2734160
PA2438,2734160,2735182
PA2439,2735197,2737194
PA2440,2737882,2738841
PA2441,2738841,2739713
PA2442,2739765,2740883
PA2443,2740980,2742353
PA2444,2742404,2743657
PA2445,2743803,2746679
PA2446,2746693,2747073
PA2447,2747335,2748255
PA2448,2748378,2750117
PA2449,2750131,2751663
PA2450,2751748,2752662
PA2451,2752869,2753465
PA2452,2753522,2754445
PA2453,2754602,2754820
PA2454,2754877,2755725
PA2455,2755725,2756249
PA2456,2756309,2756647
PA2457,2756918,2757895
PA2458,2758061,2759179
PA2459,2759485,2760087
PA2460,2760326,2760619
PA2461,2760875,2761351
PA2462,2761924,2778804
PA2463,2778920,2780614
PA2464,2780930,2781451
PA2465,2781501,2782646
PA2466,2782767,2785226
PA2467,2785373,2786356
PA2468,2786368,2786883
PA2469,2786975,2787886
PA2470,2788011,2789069
PA2471,2789085,2789780
PA2472,2789861,2791204
PA2473,2791220,2791861
PA2474,2791906,2792814
PA2475,2792802,2794133
PA2476,2794209,2794976
PA2477,2794976,2795809
PA2478,2795812,2797572
PA2479,2797735,2798412
PA2480,2798412,2799731
PA2481,2799913,2800785
PA2482,2800785,2801435
PA2483,2801553,2802551
PA2484,2802705,2803316
PA2485,2803345,2803620
PA2486,2803640,2803831
PA2487,2803863,2804132
PA2488,2804230,2804991
PA2489,2805021,2805833
PA2490,2805917,2806288
PA2491,2806353,2807369
PA2492,2807469,2808509
PA2493,2808743,2809984
PA2494,2810009,2813194
PA2495,2813194,2814609
PA2496,2814770,2815282
PA2497,2815344,2816219
PA2498,2816347,2816976
PA2499,2816997,2817449
PA2500,2817449,2818672
PA2501,2818722,2818886
PA2502,2818993,2820489
PA2503,2820448,2821698
PA2504,2821708,2822322
PA2505,2822577,2823920
PA2506,2824283,2824498
PA2507,2824662,2825591
PA2508,2825639,2825926
PA2509,2825961,2827079
PA2510,2827241,2828110
PA2511,2828125,2829123
PA2512,2829440,2830831
PA2513,2830831,2831319
PA2514,2831341,2832360
PA2515,2832372,2833130
PA2516,2833158,2834168
PA2517,2834205,2834690
PA2518,2834690,2836054
PA2519,2836174,2837127
PA2520,2837337,2840489
PA2521,2840515,2841966
PA2522,2842022,2843305
PA2523,2843818,2844489
PA2524,2844489,2845904
PA2525,2846286,2847779
PA2526,2847779,2850886
PA2527,2850886,2854014
PA2528,2854014,2855291
PA2529,2855548,2856978
PA2530,2856981,2858303
PA2531,2858503,2859624
PA2532,2859780,2860274
PA2533,2860412,2861758
PA2534,2861917,2862825
PA2535,2862944,2863936
PA2536,2864173,2865105
PA2537,2865110,2865736
PA2538,2865751,2866200
PA2539,2866196,2867506
PA2540,2867545,2869302
PA2541,2869395,2870027
PA2542,2870165,2873827
PA2543,2873827,2875563
PA2544,2875700,2876410
PA2545,2876555,2877364
PA2546,2877480,2877908
PA2547,2877999,2878913
PA2548,2878976,2880367
PA2549,2880520,2881560
PA2550,2881757,2882983
PA2551,2883157,2884086
PA2552,2884209,2885333
PA2553,2885365,2886552
PA2554,2886573,2887337
PA2555,2887360,2889024
PA2556,2889205,2890287
PA2557,2890359,2892050
PA2558,2892271,2892960
PA2559,2893289,2893828
PA2560,2894455,2894739
PA2561,2894908,2896611
PA2562,2896744,2897253
PA2563,2897610,2899094
PA2564,2899110,2899934
PA2565,2899927,2900349
PA2566,2900375,2901559
PA2567,2902218,2903978
PA2568,2904043,2904447
PA2569,2904569,2904907
PA2570,2905185,2905550
PA2571,2906169,2907578
PA2572,2907656,2908996
PA2573,2909013,2910617
PA2574,2910732,2911877
PA2575,2912225,2912824
PA2576,2912893,2913789
PA2577,2913922,2914356
PA2578,2914374,2914931
PA2579,2914969,2915832
PA2580,2916161,2916748
PA2581,2917172,2918209
PA2582,2918970,2919500
PA2583,2919594,2922569
PA2584,2923370,2923927
PA2585,2923964,2925787
PA2586,2925791,2926432
PA2587,2926776,2927921
PA2588,2928539,2929564
PA2589,2929586,2930797
PA2590,2930811,2933462
PA2591,2933585,2934388
PA2592,2934541,2935641
PA2593,2935851,2936420
PA2594,2936493,2937449
PA2595,2937588,2938541
PA2596,2938556,2939539
PA2597,2939649,2940797
PA2598,2940805,2941884
PA2599,2941897,2942838
PA2600,2942851,2943915
PA2601,2944258,2945151
PA2602,2945264,2945866
PA2603,2945866,2947446
PA2604,2947803,2948468
PA2605,2948582,2948974
PA2606,2948974,2949330
PA2607,2949333,2949635
PA2608,2949635,2949967
PA2609,2949967,2950947
PA2610,2951038,2952009
PA2611,2952020,2953414
PA2612,2953419,2954696
PA2613,2954821,2956143
PA2614,2956156,2956779
PA2615,2956808,2959240
PA2616,2959468,2960415
PA2617,2960456,2961133
PA2618,2961191,2961895
PA2619,2962003,2962218
PA2620,2962306,2964579
PA2621,2964610,2964843
PA2622,2965201,2965470
PA2623,2965549,2966802
PA2624,2967161,2969383
PA2625,2969473,2969940
PA2626,2969987,2971111
PA2627,2971111,2971728
PA2628,2971734,2972621
PA2629,2972699,2974066
PA2630,2974129,2975295
PA2631,2975291,2975713
PA2632,2975723,2976340
PA2633,2976340,2977158
PA2634,2977756,2979348
PA2635,2979530,2981545
PA2636,2981627,2982178
PA2637,2982781,2983191
PA2638,2983205,2983879
PA2639,2983963,2985741
PA2640,2985746,2986243
PA2641,2986243,2987586
PA2642,2987721,2990435
PA2643,2990435,2991427
PA2644,2991442,2991987
PA2645,2992002,2992499
PA2646,2992548,2992853
PA2647,2992853,2994697
PA2648,2994728,2996254
PA2649,2996265,2997722
PA2650,2997840,2998646
PA2651,2998859,2999914
PA2652,3000077,3001759
PA2653,3001876,3003198
PA2654,3003457,3005598
PA2655,3005609,3005914
PA2656,3006008,3007342
PA2657,3007342,3008010
PA2658,3008013,3008324
PA2659,3008327,3008632
PA2660,3008847,3009926
PA2661,3009956,3010846
PA2662,3011103,3012293
PA2663,3012283,3012537
PA2664,3012595,3013773
PA2665,3013928,3015478
PA2666,3015582,3015935
PA2667,3016246,3016596
PA2668,3016678,3016884
PA2669,3017237,3017818
PA2670,3017821,3018804
PA2671,3018851,3019927
PA2672,3019920,3020507
PA2673,3020507,3020929
PA2674,3020932,3021339
PA2675,3021311,3021742
PA2676,3021799,3022983
PA2677,3022991,3024715
PA2678,3024708,3025508
PA2679,3026103,3026852
PA2680,3027078,3028049
PA2681,3028075,3029001
PA2682,3029187,3030425
PA2683,3030439,3031398
PA2684,3031752,3035702
PA2685,3035755,3037932
PA2686,3037886,3038800
PA2687,3038803,3040140
PA2688,3040242,3042479
PA2689,3042502,3043413
PA2690,3043753,3044766
PA2691,3044950,3046152
PA2692,3046421,3046942
PA2693,3047116,3047613
PA2694,3047647,3047970
PA2695,3048054,3049154
PA2696,3049271,3050161
PA2697,3050334,3050612
PA2698,3050672,3051349
PA2699,3051957,3053792
PA2700,3053844,3055148
PA2701,3055154,3056740
PA2702,3056890,3057363
PA2703,3057376,3057606
PA2704,3057905,3058921
PA2705,3059038,3060216
PA2706,3060268,3060660
PA2707,3060728,3061570
PA2708,3061736,3062818
PA2709,3062939,3063910
PA2710,3063972,3064583
PA2711,3064785,3065873
PA2712,3066296,3067156
PA2713,3067210,3067686
PA2714,3068040,3070346
PA2715,3070366,3070701
PA2716,3070722,3071954
PA2717,3072084,3072911
PA2718,3073144,3073629
PA2719,3073732,3074415
PA2720,3074583,3075218
PA2721,3075411,3075887
PA2722,3075922,3076311
PA2723,3076344,3076619
PA2724,3076697,3077233
PA2725,3077312,3079192
PA2726,3079197,3079832
PA2727,3079850,3083479
PA2728,3083485,3086142
PA2729,3086142,3087488
PA2730,3088663,3089613
PA2731,3089647,3090108
PA2732,3090224,3093661
PA2733,3093661,3094185
PA2734,3094760,3096052
PA2735,3096133,3098508
PA2736,3098629,3098979
PA2737,3099476,3099730
PA2738,3099813,3100112
PA2739,3100119,3102494
PA2740,3102532,3103545
PA2741,3103646,3103999
PA2742,3104026,3104217
PA2743,3104282,3104830
PA2744,3104833,3106752
PA2745,3107005,3107865
PA2746,3108057,3108380
PA2747,3108973,3109257
PA2748,3109746,3110525
PA2749,3110901,3111611
PA2750,3111633,3112148
PA2751,3112878,3113774
PA2752,3114243,3114683
PA2753,3114819,3115190
PA2754,3115304,3115630
PA2755,3116654,3117121
PA2756,3117180,3117611
PA2757,3117753,3118193
PA2758,3118296,3119180
PA2759,3119397,3119708
PA2760,3120073,3121347
PA2761,3121462,3121875
PA2762,3121924,3122265
PA2763,3122380,3122586
PA2764,3123599,3124291
PA2765,3124345,3125241
PA2766,3125586,3126164
PA2767,3126252,3127217
PA2768,3127226,3127705
PA2769,3127863,3128270
PA2770,3128295,3129071
PA2771,3129729,3130751
PA2772,3130764,3131159
PA2773,3131512,3132030
PA2774,3132232,3132816
PA2775,3132824,3133258
PA2776,3133710,3134990
PA2777,3135047,3136000
PA2778,3136085,3136963
PA2779,3137047,3137442
PA2780,3137850,3138191
PA2781,3138191,3138529
PA2782,3139011,3139667
PA2783,3139748,3141544
PA2784,3141719,3142273
PA2785,3142285,3142500
PA2786,3142618,3143082
PA2787,3143152,3144387
PA2788,3144415,3146007
PA2789,3146251,3147327
PA2790,3147765,3148247
PA2791,3148342,3148629
PA2792,3148726,3149319
PA2793,3149403,3150434
PA2794,3150889,3152202
PA2795,3152504,3153499
PA2796,3153582,3154502
PA2797,3154596,3155075
PA2798,3155075,3156256
PA2799,3156503,3156799
PA2800,3156863,3157564
PA2801,3157667,3158068
PA2802,3158076,3158792
PA2803,3158926,3159666
PA2804,3159666,3160244
PA2805,3160321,3160581
PA2806,3160654,3161481
PA2807,3161602,3162216
PA2808,3162391,3162579
PA2809,3162705,3163382
PA2810,3163382,3164710
PA2811,3164766,3165542
PA2812,3165542,3166471
PA2813,3166550,3167167
PA2814,3167285,3167953
PA2815,3168106,3170550
PA2816,3170682,3171059
PA2817,3171121,3171528
PA2818,3171601,3173175
PA2819,3173244,3173720
PA2820,3174131,3174901
PA2821,3174966,3175625
PA2822,3175641,3176120
PA2823,3176120,3177007
PA2824,3177090,3179447
PA2825,3179472,3179960
PA2826,3179960,3180442
PA2827,3180557,3180952
PA2828,3181137,3182345
PA2829,3182400,3182849
PA2830,3182986,3183858
PA2831,3184002,3185126
PA2832,3185164,3185817
PA2833,3185876,3186319
PA2834,3186449,3187405
PA2835,3187546,3189135
PA2836,3189150,3190211
PA2837,3190211,3191647
PA2838,3191687,3192655
PA2839,3192749,3193516
PA2840,3193889,3195589
PA2841,3195900,3196688
PA2842,3196720,3197466
PA2843,3197642,3198985
PA2844,3199032,3200237
PA2845,3200323,3200553
PA2846,3200650,3201501
PA2847,3201509,3202255
PA2848,3202293,3203309
PA2849,3203398,3203850
PA2850,3203998,3204423
PA2851,3204517,3205080
PA2852,3205126,3206253
PA2853,3206915,3207163
PA2854,3207293,3208261
PA2855,3208342,3208617
PA2856,3208676,3209278
PA2857,3209289,3209969
PA2858,3209981,3212470
PA2859,3212525,3213028
PA2860,3213047,3213484
PA2861,3213538,3214083
PA2862,3214282,3215214
PA2863,3215423,3216286
PA2864,3216459,3216890
PA2865,3216992,3218419
PA2866,3218666,3219466
PA2867,3219608,3221077
PA2868,3221206,3221562
PA2869,3221652,3222137
PA2870,3222150,3223724
PA2871,3223739,3224533
PA2872,3224617,3225384
PA2873,3225384,3227387
PA2874,3227387,3228337
PA2875,3228340,3229254
PA2876,3229487,3230182
PA2877,3230282,3231172
PA2878,3231218,3231856
PA2879,3231885,3232772
PA2880,3232819,3233331
PA2881,3233346,3234254
PA2882,3234259,3235371
PA2883,3235794,3235958
PA2884,3236194,3236955
PA2885,3236962,3237555
PA2886,3237836,3239635
PA2887,3239711,3240586
PA2888,3240591,3242204
PA2889,3242324,3243481
PA2890,3243505,3244296
PA2891,3244345,3246327
PA2892,3246382,3247203
PA2893,3247369,3249192
PA2894,3249212,3249631
PA2895,3249980,3250741
PA2896,3250741,3251322
PA2897,3251654,3253090
PA2898,3253315,3253680
PA2899,3253769,3254404
PA2900,3254601,3255407
PA2901,3255410,3255766
PA2902,3255766,3256611
PA2903,3256684,3258360
PA2904,3258356,3259105
PA2905,3259105,3259728
PA2906,3259728,3261185
PA2907,3261522,3262766
PA2908,3262762,3263859
PA2909,3263859,3264584
PA2910,3264645,3265211
PA2911,3265848,3268001
PA2912,3268057,3268827
PA2913,3268827,3269795
PA2914,3269795,3270823
PA2915,3270830,3271693
PA2916,3271816,3272406
PA2917,3272460,3273293
PA2918,3273504,3274274
PA2919,3274328,3274582
PA2920,3274600,3276234
PA2921,3276322,3277308
PA2922,3277409,3278575
PA2923,3278638,3279420
PA2924,3279479,3280165
PA2925,3280165,3280875
PA2926,3280899,3281663
PA2927,3281988,3283316
PA2928,3283378,3284598
PA2929,3285010,3285621
PA2930,3285687,3286610
PA2931,3286627,3287214
PA2932,3287340,3288446
PA2933,3288515,3289690
PA2934,3289715,3290671
PA2935,3290697,3291173
PA2936,3291283,3291861
PA2937,3291960,3292265
PA2938,3292327,3293781
PA2939,3294282,3295889
PA2940,3295982,3297118
PA2941,3297243,3297884
PA2942,3297908,3298921
PA2943,3299492,3300583
PA2944,3300618,3304361
PA2945,3304440,3305564
PA2946,3305919,3307010
PA2947,3307085,3307510
PA2948,3307510,3308259
PA2949,3308391,3309335
PA2950,3309414,3310607
PA2951,3310795,3311721
PA2952,3311724,3312470
PA2953,3312791,3314443
PA2954,3314498,3315064
PA2955,3315060,3315689
PA2956,3315757,3316650
PA2957,3316803,3317438
PA2958,3317524,3318654
PA2959,3318886,3319659
PA2960,3319677,3320030
PA2961,3320067,3321050
PA2962,3321046,3321675
PA2963,3321707,3322753
PA2964,3322762,3323574
PA2965,3323577,3324818
PA2966,3324950,3325183
PA2967,3325382,3326122
PA2968,3326148,3327083
PA2969,3327192,3328169
PA2970,3328206,3328385
PA2971,3328402,3328935
PA2972,3329045,3329620
PA2973,3329693,3330670
PA2974,3330666,3331355
PA2975,3331351,3332304
PA2976,3332881,3336051
PA2977,3336215,3337231
PA2978,3337231,3337692
PA2979,3337695,3338456
PA2980,3338459,3338641
PA2981,3338682,3339677
PA2982,3339680,3340117
PA2983,3340117,3340749
PA2984,3340825,3343047
PA2985,3343178,3343708
PA2986,3343802,3345100
PA2987,3345116,3345796
PA2988,3345792,3347039
PA2989,3346977,3347738
PA2990,3348073,3348792
PA2991,3348841,3350232
PA2992,3350414,3350638
PA2993,3350638,3351663
PA2994,3351659,3352879
PA2995,3352893,3353498
PA2996,3353501,3354172
PA2997,3354172,3354954
PA2998,3354950,3356158
PA2999,3356165,3357499
PA3000,3357761,3359167
PA3001,3359272,3360654
PA3002,3360875,3364318
PA3003,3364332,3364958
PA3004,3365010,3365744
PA3005,3365759,3366754
PA3006,3366973,3367671
PA3007,3367903,3368514
PA3008,3368529,3369011
PA3009,3369039,3369269
PA3010,3369478,3369993
PA3011,3370103,3372706
PA3012,3372800,3373171
PA3013,3373257,3374429
PA3014,3374463,3376607
PA3015,3377035,3377850
PA3016,3377873,3378304
PA3017,3378512,3378946
PA3018,3378982,3379665
PA3019,3379818,3381737
PA3020,3381963,3383888
PA3021,3383948,3384331
PA3022,3384381,3385184
PA3023,3385290,3386195
PA3024,3386273,3387829
PA3025,3387853,3389430
PA3026,3389439,3391031
PA3027,3391208,3392236
PA3028,3392271,3393485
PA3029,3393485,3394021
PA3030,3394088,3394681
PA3031,3394816,3395034
PA3032,3395328,3396728
PA3033,3397099,3397374
PA3034,3397384,3397938
PA3035,3398104,3398697
PA3036,3398717,3399646
PA3037,3399649,3400512
PA3038,3400684,3401946
PA3039,3402137,3403516
PA3040,3403812,3404138
PA3041,3404145,3404522
PA3042,3404539,3404859
PA3043,3404979,3406307
PA3044,3406324,3408546
PA3045,3408563,3409183
PA3046,3409612,3409953
PA3047,3410264,3411691
PA3048,3411766,3413940
PA3049,3414401,3414610
PA3050,3414704,3415729
PA3051,3415789,3416067
PA3052,3416061,3417038
PA3053,3417113,3418117
PA3054,3418288,3420189
PA3055,3420312,3420785
PA3056,3420826,3421299
PA3057,3421425,3421652
PA3058,3421699,3423066
PA3059,3423071,3424591
PA3060,3424591,3425577
PA3061,3425558,3426922
PA3062,3426931,3427446
PA3063,3427489,3431067
PA3064,3431048,3433891
PA3065,3434376,3435359
PA3066,3435375,3435944
PA3067,3435990,3436430
PA3068,3436581,3441440
PA3069,3441716,3442330
PA3070,3442823,3443800
PA3071,3443814,3444749
PA3072,3444749,3445240
PA3073,3445236,3446255
PA3074,3446255,3448012
PA3075,3448012,3449640
PA3076,3449697,3450773
PA3077,3450838,3451506
PA3078,3451506,3452798
PA3079,3452875,3455253
PA3080,3455269,3456363
PA3081,3456546,3457910
PA3082,3457972,3459933
PA3083,3460383,3463037
PA3084,3463059,3463856
PA3085,3463892,3464152
PA3086,3464239,3465096
PA3087,3465096,3466073
PA3088,3466076,3466960
PA3089,3467085,3468047
PA3090,3468108,3468962
PA3091,3468991,3470427
PA3092,3470767,3472803
PA3093,3473018,3474133
PA3094,3474133,3475167
PA3095,3475959,3476480
PA3096,3476485,3477630
PA3097,3477630,3478628
PA3098,3478628,3479338
PA3099,3479338,3479724
PA3100,3479724,3480239
PA3101,3480249,3480692
PA3102,3480700,3481914
PA3103,3481917,3483422
PA3104,3483642,3484346
PA3105,3484354,3486327
PA3106,3486420,3487184
PA3107,3487184,3488392
PA3108,3488412,3489914
PA3109,3490139,3490678
PA3110,3490755,3491411
PA3111,3491418,3492704
PA3112,3492704,3493573
PA3113,3493845,3494477
PA3114,3494570,3495424
PA3115,3495449,3498205
PA3116,3498377,3499384
PA3117,3499489,3500598
PA3118,3500671,3501750
PA3119,3501812,3502372
PA3120,3502645,3503280
PA3121,3503295,3504716
PA3122,3504879,3505769
PA3123,3505868,3506242
PA3124,3506325,3507233
PA3125,3507345,3508670
PA3126,3508720,3509166
PA3127,3509324,3510124
PA3128,3510144,3510887
PA3129,3510908,3511864
PA3130,3511960,3512394
PA3131,3512397,3513041
PA3132,3513157,3514011
PA3133,3514026,3514565
PA3134,3515419,3516900
PA3135,3516941,3517858
PA3136,3517928,3518992
PA3137,3519045,3520541
PA3138,3520551,3522560
PA3139,3522748,3523941
PA3140,3524164,3524490
PA3141,3524684,3526678
PA3142,3527432,3527734
PA3143,3527673,3528212
PA3144,3528234,3528350
PA3145,3528431,3529447
PA3146,3529511,3530458
PA3147,3530470,3531708
PA3148,3531754,3532815
PA3149,3532815,3533933
PA3150,3533951,3535081
PA3151,3535219,3535971
PA3152,3535974,3536579
PA3153,3536579,3537811
PA3154,3537811,3539124
PA3155,3539131,3540207
PA3156,3540213,3540785
PA3157,3540785,3542671
PA3158,3542743,3543690
PA3159,3543767,3545074
PA3160,3545884,3546927
PA3161,3547692,3547973
PA3162,3548113,3549789
PA3163,3550060,3550746
PA3165,3552982,3554088
PA3166,3554160,3555254
PA3167,3555257,3556339
PA3168,3556430,3559198
PA3169,3559438,3560511
PA3170,3560621,3561952
PA3171,3562106,3562801
PA3172,3562801,3563478
PA3173,3563546,3564283
PA3174,3564445,3565170
PA3175,3565189,3566121
PA3176,3566163,3567374
PA3177,3567606,3568526
PA3178,3568639,3569013
PA3179,3569109,3570266
PA3180,3570414,3570848
PA3181,3570944,3571603
PA3182,3571624,3572337
PA3183,3572327,3573793
PA3184,3573980,3574834
PA3185,3574849,3575697
PA3186,3575915,3577276
PA3187,3577323,3578480
PA3188,3578516,3579358
PA3189,3579354,3580283
PA3190,3580387,3581646
PA3191,3582174,3583592
PA3192,3583619,3584344
PA3193,3584382,3585374
PA3194,3585480,3587303
PA3195,3587433,3588434
PA3196,3588744,3589271
PA3197,3589355,3590350
PA3198,3590493,3591242
PA3199,3591418,3592044
PA3200,3592044,3592928
PA3201,3593144,3593728
PA3202,3593733,3594029
PA3203,3594208,3594567
PA3204,3594581,3595255
PA3205,3595387,3595824
PA3206,3595942,3597276
PA3207,3597319,3597795
PA3208,3597782,3598339
PA3209,3598407,3598775
PA3210,3598933,3600384
PA3211,3600454,3601596
PA3212,3601596,3602387
PA3213,3602392,3603327
PA3214,3603327,3603968
PA3215,3603997,3605007
PA3216,3605150,3605464
PA3217,3605684,3607072
PA3218,3607617,3608087
PA3219,3608120,3608929
PA3220,3609076,3609837
PA3221,3609905,3610237
PA3222,3610250,3611146
PA3223,3611257,3611895
PA3224,3612045,3612359
PA3225,3612559,3613485
PA3226,3613495,3614319
PA3227,3614304,3614864
PA3228,3614930,3616759
PA3229,3617044,3617307
PA3230,3617346,3618467
PA3231,3618729,3618884
PA3232,3618996,3619619
PA3233,3619619,3621415
PA3234,3621508,3623160
PA3235,3623160,3623468
PA3236,3623689,3624543
PA3237,3624837,3625055
PA3238,3625201,3626559
PA3239,3626566,3627366
PA3240,3627509,3628363
PA3241,3628433,3629599
PA3242,3629670,3630605
PA3243,3630765,3631553
PA3244,3631618,3632430
PA3245,3632430,3632681
PA3246,3632788,3633420
PA3247,3633592,3634878
PA3248,3634927,3635475
PA3249,3635544,3636257
PA3250,3636621,3637676
PA3251,3637734,3638540
PA3252,3638540,3639376
PA3253,3639366,3640160
PA3254,3640166,3641158
PA3255,3641233,3641808
PA3256,3641875,3642834
PA3257,3642964,3645057
PA3258,3645099,3646901
PA3259,3646921,3647397
PA3260,3647758,3648066
PA3261,3648170,3648913
PA3262,3649708,3650466
PA3263,3651056,3651973
PA3264,3652063,3652995
PA3265,3653138,3653449
PA3266,3653667,3653873
PA3267,3653940,3655811
PA3268,3655989,3658151
PA3269,3658251,3659102
PA3270,3659172,3659756
PA3271,3660022,3663498
PA3272,3663512,3667855
PA3273,3667927,3668523
PA3274,3668474,3668758
PA3275,3668843,3669169
PA3276,3669169,3669588
PA3277,3669824,3670633
PA3278,3670762,3671058
PA3279,3671230,3672549
PA3280,3673011,3674324
PA3281,3674573,3675160
PA3282,3675166,3675897
PA3283,3675897,3676748
PA3284,3676770,3677081
PA3285,3677723,3678331
PA3286,3678337,3679386
PA3287,3679946,3680458
PA3288,3680468,3680968
PA3289,3681048,3681458
PA3290,3681503,3684148
PA3291,3684166,3684717
PA3292,3684908,3685762
PA3293,3685762,3686574
PA3294,3686587,3688650
PA3295,3688882,3689316
PA3296,3689521,3690948
PA3297,3691027,3695004
PA3298,3695182,3695481
PA3299,3695514,3697199
PA3300,3697437,3699122
PA3301,3699369,3700316
PA3302,3700316,3700783
PA3303,3700937,3702109
PA3304,3702096,3702950
PA3305,3703170,3705161
PA3306,3705893,3706492
PA3307,3706549,3706854
PA3308,3707090,3709939
PA3309,3710225,3710677
PA3310,3710752,3712404
PA3311,3712560,3714908
PA3312,3714918,3715805
PA3313,3715804,3716808
PA3314,3716808,3717608
PA3315,3717605,3718435
PA3316,3718435,3719202
PA3317,3719329,3720054
PA3318,3720123,3720620
PA3319,3720684,3722759
PA3320,3722993,3723445
PA3321,3723534,3724445
PA3322,3724459,3725154
PA3323,3725580,3726452
PA3324,3726452,3728227
PA3325,3728240,3729124
PA3326,3729474,3730076
PA3327,3730557,3737612
PA3328,3737612,3738775
PA3329,3738775,3740100
PA3330,3740105,3741016
PA3331,3741012,3742265
PA3332,3742265,3742687
PA3333,3742694,3743683
PA3334,3743700,3743936
PA3335,3744057,3744806
PA3336,3744901,3746064
PA3337,3746081,3747076
PA3338,3747169,3747456
PA3339,3747525,3749708
PA3340,3749722,3751767
PA3341,3752047,3752478
PA3342,3752599,3753612
PA3343,3753766,3754932
PA3344,3755024,3757159
PA3345,3757246,3757593
PA3346,3757662,3759374
PA3347,3759379,3759681
PA3348,3759999,3760820
PA3349,3760900,3761829
PA3350,3761961,3762656
PA3351,3762804,3763124
PA3352,3763182,3763649
PA3353,3763681,3764469
PA3354,3764479,3765087
PA3355,3765132,3766433
PA3356,3766620,3767858
PA3357,3768184,3769527
PA3358,3769587,3770462
PA3359,3770473,3771480
PA3360,3771506,3772561
PA3361,3773029,3773373
PA3362,3773433,3773948
PA3363,3773994,3774581
PA3364,3774581,3775735
PA3365,3775764,3776876
PA3366,3776962,3777999
PA3367,3778266,3778601
